,entry,name
300,It sneaks through grass without making a sound and strikes unsuspecting prey from behind.,ekans
301,"Moving silently and stealthily, it eats the eggs of birds, such as Pidgey and Spearow, whole.",ekans
302,"By dislocating its jaw, it can swallow prey larger than itself. After a meal, it curls up and rests.",ekans
303,"The eggs of bird Pokémon are its favorite food. It swallows eggs whole, so sometimes an egg gets stuck, and it faints.",ekans
304,It is rumored that the ferocious warning markings on its belly differ from area to area.,arbok
305,The frightening patterns on its belly have been studied. Six variations have been confirmed.,arbok
306,"Transfixing prey with the face-like pattern on its belly, it binds and poisons the frightened victim.",arbok
307,"With a very vengeful nature, it won’t give up the chase, no matter how far, once it targets its prey.",arbok
308,"To intimidate foes, it spreads its chest wide and makes eerie sounds by expelling air from its mouth.",arbok
309,"This POKéMON is terrifically strong in order to constrict things with its body. It can even flatten steel oil drums. Once it wraps its body around its foe, escaping its crunching embrace is impossible.",arbok
310,"This POKéMON has a terrifically strong constricting power. It can even flatten steel oil drums. Once it wraps its body around its foe, escaping is impossible.",arbok
311,The pattern on its belly appears to be a frightening face. Weak foes will flee just at the sight of the pattern.,arbok
312,The pattern on its belly is for intimidation. It constricts foes while they are frozen in fear.,arbok
313,"This Pokémon is terrifically strong in order to constrict things with its body. It can even flatten steel oil drums. Once it wraps its body around its foe, escaping its crunching embrace is impossible.",arbok
314,The latest research has determined that there are over 20 possible arrangements of the patterns on its stomach.,arbok
315,"After stunning its opponents with the pattern on its stomach, it quickly wraps them up in its body and waits for them to stop moving.",arbok
316,"When several of these POKéMON gather, their electricity could build and cause lightning storms.",pikachu
317,"It keeps its tail raised to monitor its surroundings. If you yank its tail, it will try to bite you.",pikachu
318,This intelligent POKéMON roasts hard BERRIES with electricity to make them tender enough to eat.,pikachu
319,It raises its tail to check its surroundings. The tail is sometimes struck by lightning in this pose.,pikachu
320,"When it is angered, it immediately discharges the energy stored in the pouches in its cheeks.",pikachu
321,"Whenever it comes across something new, it blasts it with a jolt of electricity. If you come across a blackened berry, it’s evidence that this POKéMON mistook the intensity of its charge.",pikachu
322,This POKéMON has electricity-storing pouches on its cheeks. These appear to become electrically charged during the night while it sleeps. It occasionally discharges electricity when it is dozy after waking up.,pikachu
323,"It stores electricity in the electric sacs on its cheeks. When it releases pent-up energy in a burst, the electric power is equal to a lightning bolt.",pikachu
324,"It has small electric sacs on both its cheeks. If threatened, it looses electric charges from the sacs.",pikachu
325,"When several of these POKéMON gather, their electricity can build and cause lightning storms.",pikachu
326,It lives in forests with others. It stores electricity in the pouches on its cheeks.,pikachu
327,"If it looses crackling power from the electric pouches on its cheeks, it is being wary.",pikachu
328,It occasionally uses an electric shock to recharge a fellow it that is in a weakened state.,pikachu
329,This intelligent Pokémon roasts hard berries with electricity to make them tender enough to eat.,pikachu
330,A plan was recently announced to gather many it and make an electric power plant.,pikachu
331,It’s in its nature to store electricity. It feels stressed now and then if it’s unable to fully discharge the electricity.,pikachu
332,"Its nature is to store up electricity. Forests where nests of it live are dangerous, since the trees are so often struck by lightning.",pikachu
333,"Whenever it comes across something new, it blasts it with a jolt of electricity. If you come across a blackened berry, it’s evidence that this Pokémon mistook the intensity of its charge.",pikachu
334,"While sleeping, it generates electricity in the sacs in its cheeks. If it’s not getting enough sleep, it will be able to use only weak electricity.",pikachu
335,"This forest-dwelling Pokémon stores electricity in its cheeks, so you’ll feel a tingly shock if you touch it.",pikachu
336,it that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu
337,"When it meet, they’ll touch their tails together and exchange electricity through them as a form of greeting.",pikachu
338,It lives in forests with others. It stores electricity in the electric sacs on its cheeks.,pikachu
339,"If it looses crackling power from the electric sacs on its cheeks, it is being wary.",pikachu
340,Its long tail serves as a ground to protect itself from its own high voltage power.,raichu
341,"When electricity builds up inside its body, it becomes feisty. It also glows in the dark.",raichu
342,"When its electricity builds, its muscles are stimulated, and it becomes more aggressive than usual.",raichu
343,"If the electric pouches in its cheeks become fully charged, both ears will stand straight up.",raichu
344,"If its electric pouches run empty, it raises its tail to gather electricity from the atmosphere.",raichu
345,"If the electrical sacks become excessively charged, it plants its tail in the ground and discharges. Scorched patches of ground will be found near this POKéMON’s nest.",raichu
346,This POKéMON exudes a weak electrical charge from all over its body that makes it take on a slight glow in darkness. it searches for electricity by planting its tail in the ground.,raichu
347,"If it stores too much electricity, its behavior turns aggressive. To avoid this, it occasionally discharges excess energy and calms itself down.",raichu
348,"Its electric charges can reach even 100,000 volts. Careless contact can cause even an Indian elephant to faint.",raichu
